"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","gene_id_clean","gene_name","gene_biotype","gene_length","exon_count","total_exon_length","gene_symbol"
"ENSMUSG00000037608.17",3.36936554284392,0.888452271180547,1.30458148202343,0.681024745041253,0.495855833012977,0.988826385316248,"Bclaf1",72567,"ENSMUSG00000037608","Bclaf1","protein_coding",32145,90,34122,"Bclaf1"
"ENSMUSG00000061983.8",4.30600570897175,0.0385149776995341,1.13458131223469,0.0339464234816932,0.972919873916855,0.988826385316248,"Rps12",20042,"ENSMUSG00000061983","Rps12","protein_coding",2093,36,6312,"Rps12"
"ENSMUSG00000019818.16",5.75425762152239,0.0370262804521167,1.00795682995287,0.0367339943059348,0.970697103389556,0.988826385316248,"Cd164",53599,"ENSMUSG00000019818","Cd164","protein_coding",11635,21,5734,"Cd164"
"ENSMUSG00000038774.10",2.39647926374046,-0.542582830298432,1.33217287003175,-0.407291607946871,0.683793825700747,0.988826385316248,"Ascc3",77987,"ENSMUSG00000038774","Ascc3","protein_coding",258817,67,21285,"Ascc3"
"ENSMUSG00000003226.8",5.99097684794268,0.152503262169754,0.979847255273948,0.155639831972706,0.876316926138631,0.988826385316248,"Ranbp2",19386,"ENSMUSG00000003226","Ranbp2","protein_coding",47437,43,13752,"Ranbp2"
"ENSMUSG00000004207.16",4.55305978151061,0.493902692591198,1.12085173472582,0.440649442998824,0.659466802625364,0.988826385316248,"Psap",19156,"ENSMUSG00000004207","Psap","protein_coding",24928,58,10524,"Psap"
"ENSMUSG00000020099.9",6.46210759820916,0.140889233895445,0.94124121669624,0.149684513806107,0.881013526710304,0.988826385316248,"Unc5b",107449,"ENSMUSG00000020099","Unc5b","protein_coding",68989,49,15235,"Unc5b"
"ENSMUSG00000020091.17",2.8721759847814,0.031674444711119,1.47737568487491,0.0214396683493548,0.982894930062991,0.988826385316248,"Eif4ebp2",13688,"ENSMUSG00000020091","Eif4ebp2","protein_coding",24171,3,5784,"Eif4ebp2"
"ENSMUSG00000037012.19",5.28874820566104,0.56436160406105,1.0964027659149,0.514739310777016,0.606735199464345,0.988826385316248,"Hk1",15275,"ENSMUSG00000037012","Hk1","protein_coding",111054,154,25944,"Hk1"
"ENSMUSG00000020075.9",6.68239201557302,-0.80575053061104,0.944112458623224,-0.853447619774075,0.393411123440626,0.988826385316248,"Ddx21",56200,"ENSMUSG00000020075","Ddx21","protein_coding",22031,20,5760,"Ddx21"
"ENSMUSG00000037876.18",4.31937253370135,-0.283360708717716,1.14894816685874,-0.246626189841473,0.805197533953286,0.988826385316248,"Jmjd1c",108829,"ENSMUSG00000037876","Jmjd1c","protein_coding",160202,117,46925,"Jmjd1c"
"ENSMUSG00000019947.11",4.06943402349043,-0.828766887544455,1.20004691382259,-0.690612073576799,0.489809358023051,0.988826385316248,"Arid5b",71371,"ENSMUSG00000019947","Arid5b","protein_coding",186221,32,17754,"Arid5b"
"ENSMUSG00000019942.14",3.34225137141719,-0.380926944368559,1.30253278118912,-0.292450946240907,0.769941860389659,0.988826385316248,"Cdk1",12534,"ENSMUSG00000019942","Cdk1","protein_coding",17793,36,8562,"Cdk1"
"ENSMUSG00000019923.15",3.62113312709621,1.03782262146797,1.26346403941172,0.821410494556847,0.411412487798759,0.988826385316248,"Zwint",52696,"ENSMUSG00000019923","Zwint","protein_coding",20120,35,7632,"Zwint"
"ENSMUSG00000009681.11",2.63319849016075,-0.220848120334803,1.42980619301489,-0.154460178878595,0.87724690701684,0.988826385316248,"Bcr",110279,"ENSMUSG00000009681","Bcr","protein_coding",124330,42,10469,"Bcr"
"ENSMUSG00000001211.16",2.40729273839176,1.25757373645639,1.37991388780452,0.911342184154137,0.362115106267407,0.988826385316248,"Agpat3",28169,"ENSMUSG00000001211","Agpat3","protein_coding",83312,86,25951,"Agpat3"
"ENSMUSG00000023175.16",4.53753279514588,-0.116901193415731,1.12316540893335,-0.104081903240548,0.917104351972351,0.988826385316248,"Bsg",12215,"ENSMUSG00000023175","Bsg","protein_coding",7479,38,6348,"Bsg"
"ENSMUSG00000006498.17",4.56873430881432,0.497270058086504,1.11986551580971,0.444044442003338,0.6570104530876,0.988826385316248,"Ptbp1",19205,"ENSMUSG00000006498","Ptbp1","protein_coding",10345,127,23384,"Ptbp1"
"ENSMUSG00000020156.17",2.38825514488326,0.0310498456959449,1.32507293905427,0.0234325558848903,0.98130523628966,0.988826385316248,"Pwwp3a",68114,"ENSMUSG00000020156","Pwwp3a","protein_coding",17470,67,24772,"Pwwp3a"
"ENSMUSG00000063457.15",4.52840085359697,-0.739148465117524,1.13777827947158,-0.64964191921541,0.515923548918649,0.988826385316248,"Rps15",20054,"ENSMUSG00000063457","Rps15","protein_coding",1662,7,1072,"Rps15"
"ENSMUSG00000034994.11",35.2912821967573,0.215688190606691,0.456102333264229,0.472894293399149,0.636288596462976,0.988826385316248,"Eef2",13629,"ENSMUSG00000034994","Eef2","protein_coding",5868,19,4259,"Eef2"
"ENSMUSG00000034781.6",2.39176575202703,0.036917319030189,1.30708643679784,0.0282439768257643,0.977467562765872,0.988826385316248,"Gna11",14672,"ENSMUSG00000034781","Gna11","protein_coding",16467,12,5289,"Gna11"
"ENSMUSG00000020250.12",2.88313700037167,0.518052136645037,1.50026865576117,0.345306245421892,0.729864151941592,0.988826385316248,"Txnrd1",50493,"ENSMUSG00000020250","Txnrd1","protein_coding",63762,75,18182,"Txnrd1"
"ENSMUSG00000020255.9",4.57455261853219,0.824076957689191,1.18566841879339,0.695031548978781,0.487035530358283,0.988826385316248,"Nopchap1",28109,"ENSMUSG00000020255","Nopchap1","protein_coding",128285,4,123179,"Nopchap1"
"ENSMUSG00000020048.14",8.41682855131021,0.452544790797373,0.807708699114693,0.56028218006491,0.575286980261605,0.988826385316248,"Hsp90b1",22027,"ENSMUSG00000020048","Hsp90b1","protein_coding",15301,44,8088,"Hsp90b1"
"ENSMUSG00000004356.9",2.90111923024949,1.04509745158106,1.52013830960095,0.687501554944308,0.491766721228434,0.988826385316248,"Utp20",70683,"ENSMUSG00000004356","Utp20","protein_coding",80198,83,13059,"Utp20"
"ENSMUSG00000061904.13",5.77146614098951,0.772321689567187,1.02684831791182,0.752128309600551,0.451973900847356,0.988826385316248,"Slc25a3",18674,"ENSMUSG00000061904","Slc25a3","protein_coding",7486,46,11950,"Slc25a3"
"ENSMUSG00000019961.18",2.85481992437529,-0.461406456485871,1.58880761975912,-0.290410525948903,0.771502191991218,0.988826385316248,"Tmpo",21917,"ENSMUSG00000019961","Tmpo","protein_coding",33745,64,25888,"Tmpo"
"ENSMUSG00000058799.17",6.44399125605033,-1.20380617613209,0.990916344451875,-1.21484137674404,0.224426596287076,0.988826385316248,"Nap1l1",53605,"ENSMUSG00000058799","Nap1l1","protein_coding",24928,77,10872,"Nap1l1"
"ENSMUSG00000034024.9",6.45802025596744,0.3574451122381,0.959322507012536,0.372601611684515,0.709444973136856,0.988826385316248,"Cct2",12461,"ENSMUSG00000034024","Cct2","protein_coding",12814,48,5837,"Cct2"
"ENSMUSG00000020184.16",4.29855530052524,-0.280340566428168,1.16709292909336,-0.240204151220372,0.810171995672611,0.988826385316248,"Mdm2",17246,"ENSMUSG00000020184","Mdm2","protein_coding",21884,65,15165,"Mdm2"
"ENSMUSG00000020114.13",5.27505029333768,-0.223601840357536,1.0663701369507,-0.209685017058831,0.833913520230645,0.988826385316248,"Cand1",71902,"ENSMUSG00000020114","Cand1","protein_coding",40801,24,9795,"Cand1"
"ENSMUSG00000034667.9",2.39465018969909,0.0351042585145031,1.30925743543482,0.0268123422975594,0.978609409027886,0.988826385316248,"Xpot",73192,"ENSMUSG00000034667","Xpot","protein_coding",38953,64,14002,"Xpot"
"ENSMUSG00000040354.15",2.4126324195769,0.632737204223599,1.380393742651,0.458374436708505,0.646683454102681,0.988826385316248,"Mars1",216443,"ENSMUSG00000040354","Mars1","protein_coding",15566,76,10628,"Mars1"
"ENSMUSG00000061315.15",2.61872686742671,-0.773774373435355,1.44961516439423,-0.533779165975199,0.593494329656972,0.988826385316248,"Naca",17938,"ENSMUSG00000061315","Naca","protein_coding",13063,17,7630,"Naca"
"ENSMUSG00000025393.13",15.6204923177614,0.534448056451923,0.603300000657868,0.885874450305212,0.375685185361541,0.988826385316248,"Atp5f1b",11947,"ENSMUSG00000025393","Atp5f1b","protein_coding",7119,31,7871,"Atp5f1b"
"ENSMUSG00000040054.18",6.21289336403517,-0.87947902516696,0.979553430086725,-0.89783670614996,0.369272612404162,0.988826385316248,"Baz2a",116848,"ENSMUSG00000040054","Baz2a","protein_coding",37727,190,52384,"Baz2a"
"ENSMUSG00000025364.14",4.51392923086292,-1.08313490173914,1.18222896859728,-0.916180308983875,0.359572331552303,0.988826385316248,"Pa2g4",18813,"ENSMUSG00000025364","Pa2g4","protein_coding",8222,26,5599,"Pa2g4"
"ENSMUSG00000018166.9",2.63656155636554,0.848640089634852,1.53084284290732,0.554361339942083,0.579331578488647,0.988826385316248,"Erbb3",13867,"ENSMUSG00000018166","Erbb3","protein_coding",22130,28,6016,"Erbb3"
"ENSMUSG00000025362.7",4.2980766719925,-0.957556441042465,1.16113299824871,-0.824674212589521,0.409556575848565,0.988826385316248,"Rps26",27370,"ENSMUSG00000025362","Rps26","protein_coding",2214,9,2180,"Rps26"
"ENSMUSG00000025351.15",3.82040333597122,-0.32429044951251,1.18383253509219,-0.273932705766747,0.784136336995692,0.988826385316248,"Cd63",12512,"ENSMUSG00000025351","Cd63","protein_coding",11834,36,7305,"Cd63"
"ENSMUSG00000020451.18",2.6476701128948,0.313042325592682,1.49923993178254,0.208800685571713,0.834603836123501,0.988826385316248,"Limk2",16886,"ENSMUSG00000020451","Limk2","protein_coding",64934,102,22254,"Limk2"
"ENSMUSG00000056579.19",2.89472418543366,1.0415156798921,1.49787126551528,0.695330569368929,0.486848160960331,0.988826385316248,"Tug1",544752,"ENSMUSG00000056579","Tug1","protein_coding",9889,18,24579,"Tug1"
"ENSMUSG00000009079.17",3.60089262901805,0.621562868862384,1.21710840180722,0.510688175300948,0.609569421990713,0.988826385316248,"Ewsr1",14030,"ENSMUSG00000009079","Ewsr1","protein_coding",29578,95,14889,"Ewsr1"
"ENSMUSG00000071866.13",4.07399999426488,-0.4718048494613,1.16454520689992,-0.405140862429264,0.685373971634592,0.988826385316248,"Ppia",268373,"ENSMUSG00000071866","Ppia","protein_coding",4375,26,7251,"Ppia"
"ENSMUSG00000094483.3",3.12519590797711,0.268048720620575,1.42582151421642,0.187995985435726,0.850879798231341,0.988826385316248,"Purb",19291,"ENSMUSG00000094483","Purb","protein_coding",8319,1,8319,"Purb"
"ENSMUSG00000020176.18",20.5560374677508,-0.299558252350951,0.530616495477325,-0.564547568543791,0.572381536473084,0.988826385316248,"Grb10",14783,"ENSMUSG00000020176","Grb10","protein_coding",108176,70,18166,"Grb10"
"ENSMUSG00000020152.8",5.78930082992835,1.62298231307846,1.06141486773807,1.52907441040195,0.126245998298278,0.988826385316248,"Actr2",66713,"ENSMUSG00000020152","Actr2","protein_coding",50610,17,6170,"Actr2"
"ENSMUSG00000020149.18",2.64887301746447,-0.21254559019751,1.53821814863053,-0.138176493618111,0.890100932252692,0.988826385316248,"Rab1a",19324,"ENSMUSG00000020149","Rab1a","protein_coding",25425,27,10974,"Rab1a"
"ENSMUSG00000007739.11",10.2959271932837,-0.0270642692067096,0.716819559683622,-0.0377560417277882,0.969882192981098,0.988826385316248,"Cct4",12464,"ENSMUSG00000007739","Cct4","protein_coding",13262,54,9119,"Cct4"
"ENSMUSG00000020290.16",5.53873615024572,1.23134129227999,1.06390327975795,1.15738085943314,0.247116790600583,0.988826385316248,"Xpo1",103573,"ENSMUSG00000020290","Xpo1","protein_coding",42195,73,13538,"Xpo1"
"ENSMUSG00000056342.17",7.71825805711132,0.40325327107912,0.903043460887448,0.44654912918901,0.655200632577045,0.988826385316248,"Usp34",17847,"ENSMUSG00000056342","Usp34","protein_coding",183666,203,34415,"Usp34"
"ENSMUSG00000020460.16",4.58777190232282,1.15505394309771,1.15513281089356,0.99993172404497,0.317343550555498,0.988826385316248,"Rps27a",78294,"ENSMUSG00000020460","Rps27a","protein_coding",2264,20,3602,"Rps27a"
"ENSMUSG00000020458.17",4.31009305121347,-0.285109473660934,1.12958492439214,-0.252401981917702,0.800730368380568,0.988826385316248,"Rtn4",68585,"ENSMUSG00000020458","Rtn4","protein_coding",51385,64,20555,"Rtn4"
"ENSMUSG00000020315.19",10.7797004922429,0.230892630146483,0.698556037054145,0.330528429931222,0.741000714578025,0.988826385316248,"Sptbn1",20742,"ENSMUSG00000020315","Sptbn1","protein_coding",168781,141,42456,"Sptbn1"
"ENSMUSG00000040850.18",5.25250209268541,-0.774046177268149,1.08973502063575,-0.710306783401869,0.477513914202494,0.988826385316248,"Psme4",103554,"ENSMUSG00000040850","Psme4","protein_coding",108636,68,10032,"Psme4"
"ENSMUSG00000020271.18",2.61752396285704,-0.228312992593823,1.48387245223433,-0.153862949777147,0.877717797964316,0.988826385316248,"Fbxw11",103583,"ENSMUSG00000020271","Fbxw11","protein_coding",104093,47,12707,"Fbxw11"
"ENSMUSG00000057113.14",20.6257433625953,0.171326624297978,0.52766484691984,0.324688342037697,0.745416958743205,0.988826385316248,"Npm1",18148,"ENSMUSG00000057113","Npm1","protein_coding",10920,46,6220,"Npm1"
"ENSMUSG00000040594.20",2.88664760751544,0.524238577455417,1.47129441186258,0.356311132040364,0.721607573525443,0.988826385316248,"Ranbp17",66011,"ENSMUSG00000040594","Ranbp17","protein_coding",301952,84,14521,"Ranbp17"
"ENSMUSG00000018846.9",2.40806644880245,0.0580029386758575,2.1796827386001,0.0266107253357018,0.978770218709102,0.988826385316248,"Pank3",211347,"ENSMUSG00000018846","Pank3","protein_coding",21802,7,7376,"Pank3"
"ENSMUSG00000018848.5",3.60728767383387,0.624354539448107,1.21656616882219,0.513210506299521,0.607804077480291,0.988826385316248,"Rars1",104458,"ENSMUSG00000018848","Rars1","protein_coding",26126,30,4786,"Rars1"
"ENSMUSG00000018849.7",3.60257416212044,1.03631224839725,1.24217497673131,0.834272359216432,0.404127524006603,0.988826385316248,"Wwc1",211652,"ENSMUSG00000018849","Wwc1","protein_coding",142128,29,5618,"Wwc1"
"ENSMUSG00000020330.17",2.87857102959722,0.0360076611402724,1.46803750196635,0.0245277529300458,0.980431646733933,0.988826385316248,"Hmmr",15366,"ENSMUSG00000020330","Hmmr","protein_coding",32028,34,6962,"Hmmr"
"ENSMUSG00000020326.8",5.99005559659301,1.113357885086,1.09112258125386,1.02037837380892,0.307549046333888,0.988826385316248,"Ccng1",12450,"ENSMUSG00000020326","Ccng1","protein_coding",6760,9,4316,"Ccng1"
"ENSMUSG00000019189.14",2.64233043170966,0.843509896842327,1.44291479600177,0.584587460867157,0.558825140995916,0.988826385316248,"Rnf145",74315,"ENSMUSG00000019189","Rnf145","protein_coding",46557,28,10193,"Rnf145"
"ENSMUSG00000006169.21",2.64887301746447,-0.21254559019751,1.53821814863053,-0.138176493618111,0.890100932252692,0.988826385316248,"Clint1",216705,"ENSMUSG00000006169","Clint1","protein_coding",58662,32,13579,"Clint1"
"ENSMUSG00000020372.16",17.4460868929185,-0.479379604518712,0.571336973501576,-0.839048804387222,0.401441923166997,0.988826385316248,"Rack1",14694,"ENSMUSG00000020372","Rack1","protein_coding",6103,28,9170,"Rack1"
"ENSMUSG00000015837.16",3.81934797234053,-0.691614871700209,1.23343276262616,-0.560723610282297,0.574985969251177,0.988826385316248,"Sqstm1",18412,"ENSMUSG00000015837","Sqstm1","protein_coding",11462,33,8553,"Sqstm1"
"ENSMUSG00000020368.16",13.6253884750693,-0.115067270611952,0.630540135487698,-0.182490002040793,0.85519819983691,0.988826385316248,"Canx",12330,"ENSMUSG00000020368","Canx","protein_coding",31713,39,9602,"Canx"
"ENSMUSG00000007850.17",4.82218342616901,0.928396357921421,1.16357815493495,0.797880532548607,0.424939821537477,0.988826385316248,"Hnrnph1",59013,"ENSMUSG00000007850","Hnrnph1","protein_coding",9539,121,25233,"Hnrnph1"
"ENSMUSG00000020358.18",6.91680353941921,-0.887063755092033,0.910057212197161,-0.974734053203518,0.329692196634348,0.988826385316248,"Hnrnpab",15384,"ENSMUSG00000020358","Hnrnpab","protein_coding",6748,22,5820,"Hnrnpab"
"ENSMUSG00000020349.5",6.71450135193317,0.243191707043232,0.909518097294031,0.267385231549288,0.789172569144358,0.988826385316248,"Ppp2ca",19052,"ENSMUSG00000020349","Ppp2ca","protein_coding",29098,9,7668,"Ppp2ca"
"ENSMUSG00000036309.15",5.92535829533999,-1.96528226530644,1.1122113152329,-1.76700437982408,0.0772274948041197,0.988826385316248,"Skp1",21402,"ENSMUSG00000036309","Skp1","protein_coding",14864,32,5226,"Skp1"
"ENSMUSG00000020402.12",7.36601225850514,-1.25593679560454,0.916821599294704,-1.36988133413383,0.170723947319596,0.988826385316248,"Vdac1",22333,"ENSMUSG00000020402","Vdac1","protein_coding",28538,33,5101,"Vdac1"
"ENSMUSG00000020361.14",9.56144167370297,-0.249431290727494,0.754648144349635,-0.330526607128223,0.741002091650502,0.988826385316248,"Hspa4",15525,"ENSMUSG00000020361","Hspa4","protein_coding",40644,39,8323,"Hspa4"
"ENSMUSG00000049470.14",7.17712633012246,-0.153225855628459,0.876337525391473,-0.17484799085833,0.861199077878921,0.988826385316248,"Aff4",93736,"ENSMUSG00000049470","Aff4","protein_coding",70998,52,17506,"Aff4"
"ENSMUSG00000020267.7",3.10096617422245,-1.13268554086129,1.44734747585723,-0.782594062417818,0.433865529337648,0.988826385316248,"Hint1",15254,"ENSMUSG00000020267","Hint1","protein_coding",4119,5,1216,"Hint1"
"ENSMUSG00000018593.14",8.84305987558489,-0.355459779407099,0.771381570492565,-0.46080927131837,0.644935449433166,0.988826385316248,"Sparc",20692,"ENSMUSG00000018593","Sparc","protein_coding",28684,71,11551,"Sparc"
"ENSMUSG00000018583.6",7.89714022696918,-0.0506200499877847,0.82036463642078,-0.0617043296851971,0.950798291951923,0.988826385316248,"G3bp1",27041,"ENSMUSG00000018583","G3bp1","protein_coding",35154,15,7295,"G3bp1"
"ENSMUSG00000037335.14",7.13583561783965,-1.95887062118032,0.966309672914374,-2.02716652444594,0.042645385382845,0.988826385316248,"Hand1",15110,"ENSMUSG00000037335","Hand1","protein_coding",4114,7,4064,"Hand1"
"ENSMUSG00000037331.16",9.37250631094654,0.410168611904579,0.751027970652442,0.546142924008879,0.584967696104291,0.988826385316248,"Larp1",73158,"ENSMUSG00000037331","Larp1","protein_coding",52971,41,13978,"Larp1"
"ENSMUSG00000037275.15",2.39647926374046,-0.542582830298432,1.33217287003175,-0.407291607946871,0.683793825700747,0.988826385316248,"Gemin5",216766,"ENSMUSG00000037275","Gemin5","protein_coding",48538,91,17282,"Gemin5"
"ENSMUSG00000048076.15",3.38095272790591,1.37060076805406,1.42645827683334,0.960841820832441,0.3366317072378,0.988826385316248,"Arf1",11840,"ENSMUSG00000048076","Arf1","protein_coding",16859,10,3791,"Arf1"
"ENSMUSG00000020472.15",2.39921616047354,0.617227380664595,1.34196360312994,0.459943458395592,0.645556805494185,0.988826385316248,"Zkscan17",268417,"ENSMUSG00000020472","Zkscan17","protein_coding",41232,35,9916,"Zkscan17"
"ENSMUSG00000005417.18",4.77439956250515,-0.544928744531451,1.11611834328503,-0.488235631830566,0.625382948604988,0.988826385316248,"Mprip",26936,"ENSMUSG00000005417","Mprip","protein_coding",119556,153,40016,"Mprip"
"ENSMUSG00000002812.5",2.65574669081302,0.861001530010227,1.60247057096667,0.537296313336249,0.59106295160373,0.988826385316248,"Flii",14248,"ENSMUSG00000002812","Flii","protein_coding",13141,37,6006,"Flii"
"ENSMUSG00000042506.16",3.1180271527506,1.19730982263607,1.49350082216096,0.801680055926362,0.422738055455113,0.988826385316248,"Usp22",216825,"ENSMUSG00000042506","Usp22","protein_coding",23271,31,7430,"Usp22"
"ENSMUSG00000018501.18",7.40298264751769,-0.82670470346159,0.872334448473353,-0.947692372929193,0.343286084882579,0.988826385316248,"Ncor1",20185,"ENSMUSG00000018501","Ncor1","protein_coding",142116,353,62847,"Ncor1"
"ENSMUSG00000020900.16",4.32153269533648,0.689625478356554,1.13593125122013,0.607101422393136,0.543783606282811,0.988826385316248,"Myh10",77579,"ENSMUSG00000020900","Myh10","protein_coding",125074,157,30795,"Myh10"
"ENSMUSG00000060938.15",3.12000376773095,-0.181093809058602,1.41100291283997,-0.128344036295509,0.897876717321458,0.988826385316248,"Rpl26",19941,"ENSMUSG00000060938","Rpl26","protein_coding",5407,19,3415,"Rpl26"
"ENSMUSG00000020899.17",4.07505535789557,-0.133832448913116,1.15321437719004,-0.116051665293331,0.907611595396015,0.988826385316248,"Pfas",237823,"ENSMUSG00000020899","Pfas","protein_coding",22764,73,18928,"Pfas"
"ENSMUSG00000059552.14",2.3870522403136,0.61766244376248,1.35919302823937,0.454433204798415,0.649517057687422,0.988826385316248,"Trp53",22059,"ENSMUSG00000059552","Trp53","protein_coding",11515,52,10910,"Trp53"
"ENSMUSG00000018765.7",3.82617221131533,-0.326823682813713,1.17373785465151,-0.278446913438562,0.780669311081953,0.988826385316248,"Fxr2",23879,"ENSMUSG00000018765","Fxr2","protein_coding",20308,47,8468,"Fxr2"
"ENSMUSG00000059796.17",8.38697748315041,-0.375969429798872,0.804725506090052,-0.467202079409174,0.640355306066282,0.988826385316248,"Eif4a1",13681,"ENSMUSG00000059796","Eif4a1","protein_coding",5488,62,12678,"Eif4a1"
"ENSMUSG00000005204.13",2.39008421892463,-0.547015489644656,1.31498150075967,-0.415987212997782,0.67741936010139,0.988826385316248,"Senp3",80886,"ENSMUSG00000005204","Senp3","protein_coding",8970,48,8928,"Senp3"
"ENSMUSG00000005198.16",5.51234625485593,-0.343884930298438,1.07304503678241,-0.320475766170635,0.748607698215966,0.988826385316248,"Polr2a",20020,"ENSMUSG00000005198","Polr2a","protein_coding",24641,61,13814,"Polr2a"
"ENSMUSG00000078812.11",6.43331189368005,-0.735603830720828,0.986817217561261,-0.745430681214439,0.456011401908409,0.988826385316248,"Eif5a",276770,"ENSMUSG00000078812","Eif5a","protein_coding",5245,81,14726,"Eif5a"
"ENSMUSG00000018286.7",2.62344037914014,-1.37407438472529,1.48786775271275,-0.923519165073656,0.355736717587681,0.988826385316248,"Psmb6",19175,"ENSMUSG00000018286","Psmb6","protein_coding",2492,12,3107,"Psmb6"
"ENSMUSG00000018293.5",5.74603350266519,0.272383265972765,1.03269355123647,0.263760014426965,0.791964847595385,0.988826385316248,"Pfn1",18643,"ENSMUSG00000018293","Pfn1","protein_coding",2795,9,4190,"Pfn1"
"ENSMUSG00000020821.18",2.40272676761731,0.622939211532377,1.32403262055053,0.470486302122496,0.638007618413706,0.988826385316248,"Kif1c",16562,"ENSMUSG00000020821","Kif1c","protein_coding",31417,104,25437,"Kif1c"
"ENSMUSG00000018446.9",4.05072751757568,-0.134784905724169,1.19949140701981,-0.112368379577681,0.910531325950543,0.988826385316248,"C1qbp",12261,"ENSMUSG00000018446","C1qbp","protein_coding",5191,10,3876,"C1qbp"
"ENSMUSG00000040463.17",8.41610427527328,0.976815958772264,0.809394478182405,1.20684781661202,0.227490757310259,0.988826385316248,"Mybbp1a",18432,"ENSMUSG00000040463","Mybbp1a","protein_coding",10414,93,16473,"Mybbp1a"
"ENSMUSG00000020745.16",4.2847098472629,-0.61055226619961,1.22851624162359,-0.496983471209718,0.619200707220892,0.988826385316248,"Pafah1b1",18472,"ENSMUSG00000020745","Pafah1b1","protein_coding",50722,46,27852,"Pafah1b1"
"ENSMUSG00000020850.15",12.4577979578653,0.0366643672848201,0.646335505633893,0.0567265251022556,0.954763044056237,0.988826385316248,"Prpf8",192159,"ENSMUSG00000020850","Prpf8","protein_coding",22634,109,18783,"Prpf8"
"ENSMUSG00000017781.19",2.61112891804122,-0.23361780369313,1.56577125829977,-0.14920302212394,0.881393435377472,0.988826385316248,"Pitpna",18738,"ENSMUSG00000017781","Pitpna","protein_coding",40708,28,5984,"Pitpna"
"ENSMUSG00000017774.20",3.84992331653726,0.0426347676914697,1.19662609808122,0.0356291474503474,0.971578066766889,0.988826385316248,"Myo1c",17913,"ENSMUSG00000017774","Myo1c","protein_coding",23407,175,24367,"Myo1c"
"ENSMUSG00000017631.20",3.37927119480351,0.896749138950317,1.36099168323899,0.658893915366306,0.509963893391107,0.988826385316248,"Abr",109934,"ENSMUSG00000017631","Abr","protein_coding",206825,170,37488,"Abr"
"ENSMUSG00000020841.6",3.11177964887375,0.252713059305414,1.43019004211185,0.176698936410055,0.859744876351891,0.988826385316248,"Cpd",12874,"ENSMUSG00000020841","Cpd","protein_coding",68595,26,8784,"Cpd"
"ENSMUSG00000020840.11",3.61719332579347,0.631914915742416,1.25707442240087,0.502686956700246,0.615184381489373,0.988826385316248,"Blmh",104184,"ENSMUSG00000020840","Blmh","protein_coding",62571,55,11261,"Blmh"
"ENSMUSG00000017291.14",3.8280012853567,-0.695485400706332,1.19122716739927,-0.58383943863935,0.559328341470448,0.988826385316248,"Taok1",216965,"ENSMUSG00000017291","Taok1","protein_coding",78654,39,24222,"Taok1"
"ENSMUSG00000037857.17",4.08543963838789,0.557359384077504,1.16816738444796,0.477122877678095,0.633274624664058,0.988826385316248,"Nufip2",68564,"ENSMUSG00000037857","Nufip2","protein_coding",55767,13,8641,"Nufip2"
"ENSMUSG00000000631.21",2.40392967218697,0.0371762025677135,1.33746544243885,0.0277960098168393,0.977824848439454,0.988826385316248,"Myo18a",360013,"ENSMUSG00000000631","Myo18a","protein_coding",102735,599,103233,"Myo18a"
"ENSMUSG00000058546.9",5.04626010389663,0.451188682041445,1.09364773560002,0.412553939769192,0.679933453561796,0.988826385316248,"Rpl23a",268449,"ENSMUSG00000058546","Rpl23a","protein_coding",2653,11,1651,"Rpl23a"
"ENSMUSG00000002052.7",4.76343854691487,-0.854252579361326,1.13441973137638,-0.753030431095262,0.451431627619905,0.988826385316248,"Supt6",20926,"ENSMUSG00000002052","Supt6","protein_coding",39242,56,10344,"Supt6"
"ENSMUSG00000010277.8",4.05952837153084,-0.837053492152797,1.16380843557812,-0.719236488208639,0.471995220883818,0.988826385316248,"Bltp2",72503,"ENSMUSG00000010277","Bltp2","protein_coding",28872,69,12847,"Bltp2"
"ENSMUSG00000002055.10",2.6394459940376,0.845941918447739,1.45881956424389,0.579881117022305,0.561994790472428,0.988826385316248,"Spag5",54141,"ENSMUSG00000002055","Spag5","protein_coding",20929,59,11480,"Spag5"
"ENSMUSG00000017376.16",2.37561259619059,-1.19294339199281,1.39403125117914,-0.855750824082146,0.392135621215032,0.988826385316248,"Nlk",18099,"ENSMUSG00000017376","Nlk","protein_coding",130206,20,7556,"Nlk"
"ENSMUSG00000017548.16",6.70964029928076,0.879966638390638,0.950319417430449,0.925969334363349,0.354461916996338,0.988826385316248,"Suz12",52615,"ENSMUSG00000017548","Suz12","protein_coding",41018,50,10979,"Suz12"
"ENSMUSG00000017421.19",4.30096110966456,-0.958604600667737,1.15803829925265,-0.827783158196391,0.407793314320917,0.988826385316248,"Zfp207",22680,"ENSMUSG00000017421","Zfp207","protein_coding",22455,95,18065,"Zfp207"
"ENSMUSG00000017428.17",2.84112201205193,-2.29087273540995,1.6921503209217,-1.35382342046428,0.175792719791281,0.988826385316248,"Psmd11",69077,"ENSMUSG00000017428","Psmd11","protein_coding",44634,117,16950,"Psmd11"
"ENSMUSG00000020680.16",2.88544470294578,1.04060798001104,1.50866137586286,0.689755830340573,0.490347749623809,0.988826385316248,"Taf15",70439,"ENSMUSG00000020680","Taf15","protein_coding",33658,45,5706,"Taf15"
